jboolean_operators1#boolean_expression_v2,us13C05,2,easy,7.0
jboolean_operators1#boolean_expression_v2,us13C06,NA,easy,6.0
jboolean_operators1#boolean_expression_v2,us13C07,1,easy,0.0
jboolean_operators1#boolean_expression_v2,us13C08,2,easy,2.0
jboolean_operators1#boolean_expression_v2,us13C09,NA,easy,0.0
jboolean_operators1#boolean_expression_v2,us13C10,NA,easy,6.0
jboolean_operators1#boolean_expression_v2,us13C11,3,easy,6.0
jboolean_operators1#boolean_expression_v2,us13C12,NA,easy,7.0
jboolean_operators1#boolean_expression_v2,us13C13,1,easy,3.0
jboolean_operators1#boolean_expression_v2,us13C14,0,easy,0.0
jboolean_operators1#boolean_expression_v2,us13C15,2,easy,0.0

jboolean_operators1#conditional_operators_v2,us13A01,3,easy,3.0
jboolean_operators1#conditional_operators_v2,us13A02,2,easy,3.0
jboolean_operators1#conditional_operators_v2,us13A03,3,easy,7.0
jboolean_operators1#conditional_operators_v2,us13A04,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13A05,2,easy,6.0
jboolean_operators1#conditional_operators_v2,us13A06,2,easy,6.0
jboolean_operators1#conditional_operators_v2,us13A07,2,easy,6.0
jboolean_operators1#conditional_operators_v2,us13A08,NA,easy,8.0
jboolean_operators1#conditional_operators_v2,us13A09,0,easy,4.0
jboolean_operators1#conditional_operators_v2,us13A10,2,easy,6.0
jboolean_operators1#conditional_operators_v2,us13A11,NA,easy,5.0
jboolean_operators1#conditional_operators_v2,us13A12,NA,easy,5.0
jboolean_operators1#conditional_operators_v2,us13B01,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13B02,1,easy,6.0
jboolean_operators1#conditional_operators_v2,us13B03,NA,easy,5.0
jboolean_operators1#conditional_operators_v2,us13B04,2,easy,3.0
jboolean_operators1#conditional_operators_v2,us13B05,NA,easy,5.0
jboolean_operators1#conditional_operators_v2,us13B06,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13B07,1,easy,2.0
jboolean_operators1#conditional_operators_v2,us13B08,3,easy,5.0
jboolean_operators1#conditional_operators_v2,us13B09,NA,easy,1.0
jboolean_operators1#conditional_operators_v2,us13B10,3,easy,7.0
jboolean_operators1#conditional_operators_v2,us13B11,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13B12,1,easy,0.0
jboolean_operators1#conditional_operators_v2,us13B13,2,easy,1.0
jboolean_operators1#conditional_operators_v2,us13B14,2,easy,0.0
jboolean_operators1#conditional_operators_v2,us13B15,NA,easy,4.0
jboolean_operators1#conditional_operators_v2,us13C01,1,easy,2.0
jboolean_operators1#conditional_operators_v2,us13C02,NA,easy,5.0
jboolean_operators1#conditional_operators_v2,us13C03,3,easy,5.0
jboolean_operators1#conditional_operators_v2,us13C04,NA,easy,7.0
jboolean_operators1#conditional_operators_v2,us13C05,1,easy,7.0
jboolean_operators1#conditional_operators_v2,us13C06,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13C07,2,easy,0.0
jboolean_operators1#conditional_operators_v2,us13C08,2,easy,2.0
jboolean_operators1#conditional_operators_v2,us13C09,2,easy,0.0
jboolean_operators1#conditional_operators_v2,us13C10,NA,easy,6.0
jboolean_operators1#conditional_operators_v2,us13C11,3,easy,6.0
jboolean_operators1#conditional_operators_v2,us13C12,NA,easy,7.0
jboolean_operators1#conditional_operators_v2,us13C13,2,easy,3.0
jboolean_operators1#conditional_operators_v2,us13C14,3,easy,0.0
jboolean_operators1#conditional_operators_v2,us13C15,2,easy,0.0

jboolean_operators1#JavaTutorial_4_2_2,us13A01,3,easy,3.0
jboolean_operators1#JavaTutorial_4_2_2,us13A02,1,easy,3.0
jboolean_operators1#JavaTutorial_4_2_2,us13A03,3,easy,7.0
jboolean_operators1#JavaTutorial_4_2_2,us13A04,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13A05,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13A06,1,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13A07,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13A08,NA,easy,8.0
jboolean_operators1#JavaTutorial_4_2_2,us13A09,1,easy,4.0
jboolean_operators1#JavaTutorial_4_2_2,us13A10,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13A11,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13A12,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13B01,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13B02,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13B03,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13B04,2,easy,3.0
jboolean_operators1#JavaTutorial_4_2_2,us13B05,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13B06,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13B07,1,easy,2.0
jboolean_operators1#JavaTutorial_4_2_2,us13B08,2,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13B09,NA,easy,1.0
jboolean_operators1#JavaTutorial_4_2_2,us13B10,2,easy,7.0
jboolean_operators1#JavaTutorial_4_2_2,us13B11,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13B12,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_2,us13B13,1,easy,1.0
jboolean_operators1#JavaTutorial_4_2_2,us13B14,3,easy,0.0
jboolean_operators1#JavaTutorial_4_2_2,us13B15,NA,easy,4.0
jboolean_operators1#JavaTutorial_4_2_2,us13C01,2,easy,2.0
jboolean_operators1#JavaTutorial_4_2_2,us13C02,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13C03,3,easy,5.0
jboolean_operators1#JavaTutorial_4_2_2,us13C04,NA,easy,7.0
jboolean_operators1#JavaTutorial_4_2_2,us13C05,2,easy,7.0
jboolean_operators1#JavaTutorial_4_2_2,us13C06,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13C07,1,easy,0.0
jboolean_operators1#JavaTutorial_4_2_2,us13C08,2,easy,2.0
jboolean_operators1#JavaTutorial_4_2_2,us13C09,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_2,us13C10,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13C11,3,easy,6.0
jboolean_operators1#JavaTutorial_4_2_2,us13C12,NA,easy,7.0
jboolean_operators1#JavaTutorial_4_2_2,us13C13,2,easy,3.0
jboolean_operators1#JavaTutorial_4_2_2,us13C14,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_2,us13C15,2,easy,0.0

jboolean_operators1#JavaTutorial_4_2_8,us13A01,2,easy,3.0
jboolean_operators1#JavaTutorial_4_2_8,us13A02,1,easy,3.0
jboolean_operators1#JavaTutorial_4_2_8,us13A03,2,easy,7.0
jboolean_operators1#JavaTutorial_4_2_8,us13A04,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13A05,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13A06,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13A07,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13A08,NA,easy,8.0
jboolean_operators1#JavaTutorial_4_2_8,us13A09,0,easy,4.0
jboolean_operators1#JavaTutorial_4_2_8,us13A10,3,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13A11,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13A12,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13B01,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13B02,1,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13B03,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13B04,1,easy,3.0
jboolean_operators1#JavaTutorial_4_2_8,us13B05,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13B06,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13B07,2,easy,2.0
jboolean_operators1#JavaTutorial_4_2_8,us13B08,2,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13B09,NA,easy,1.0
jboolean_operators1#JavaTutorial_4_2_8,us13B10,2,easy,7.0
jboolean_operators1#JavaTutorial_4_2_8,us13B11,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13B12,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_8,us13B13,1,easy,1.0
jboolean_operators1#JavaTutorial_4_2_8,us13B14,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_8,us13B15,NA,easy,4.0
jboolean_operators1#JavaTutorial_4_2_8,us13C01,1,easy,2.0
jboolean_operators1#JavaTutorial_4_2_8,us13C02,NA,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13C03,2,easy,5.0
jboolean_operators1#JavaTutorial_4_2_8,us13C04,NA,easy,7.0
jboolean_operators1#JavaTutorial_4_2_8,us13C05,2,easy,7.0
jboolean_operators1#JavaTutorial_4_2_8,us13C06,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13C07,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_8,us13C08,1,easy,2.0
jboolean_operators1#JavaTutorial_4_2_8,us13C09,2,easy,0.0
jboolean_operators1#JavaTutorial_4_2_8,us13C10,NA,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13C11,2,easy,6.0
jboolean_operators1#JavaTutorial_4_2_8,us13C12,NA,easy,7.0
jboolean_operators1#JavaTutorial_4_2_8,us13C13,3,easy,3.0
jboolean_operators1#JavaTutorial_4_2_8,us13C14,1,easy,0.0
jboolean_operators1#JavaTutorial_4_2_8,us13C15,1,easy,0.0

jboolean_var#boolean_declaration_v2,us13A01,2,easy,3.0
jboolean_var#boolean_declaration_v2,us13A02,1,easy,3.0
jboolean_var#boolean_declaration_v2,us13A03,3,easy,7.0
jboolean_var#boolean_declaration_v2,us13A04,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13A05,1,easy,6.0
jboolean_var#boolean_declaration_v2,us13A06,2,easy,6.0
jboolean_var#boolean_declaration_v2,us13A07,3,easy,6.0
jboolean_var#boolean_declaration_v2,us13A08,NA,easy,8.0
jboolean_var#boolean_declaration_v2,us13A09,1,easy,4.0
jboolean_var#boolean_declaration_v2,us13A10,2,easy,6.0
jboolean_var#boolean_declaration_v2,us13A11,NA,easy,5.0
jboolean_var#boolean_declaration_v2,us13A12,NA,easy,5.0
jboolean_var#boolean_declaration_v2,us13B01,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13B02,2,easy,6.0
jboolean_var#boolean_declaration_v2,us13B03,NA,easy,5.0
jboolean_var#boolean_declaration_v2,us13B04,2,easy,3.0
jboolean_var#boolean_declaration_v2,us13B05,NA,easy,5.0
jboolean_var#boolean_declaration_v2,us13B06,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13B07,1,easy,2.0
jboolean_var#boolean_declaration_v2,us13B08,3,easy,5.0
jboolean_var#boolean_declaration_v2,us13B09,2,easy,1.0
jboolean_var#boolean_declaration_v2,us13B10,2,easy,7.0
jboolean_var#boolean_declaration_v2,us13B11,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13B12,2,easy,0.0
jboolean_var#boolean_declaration_v2,us13B13,2,easy,1.0
jboolean_var#boolean_declaration_v2,us13B14,2,easy,0.0
jboolean_var#boolean_declaration_v2,us13B15,NA,easy,4.0
jboolean_var#boolean_declaration_v2,us13C01,2,easy,2.0
jboolean_var#boolean_declaration_v2,us13C02,NA,easy,5.0
jboolean_var#boolean_declaration_v2,us13C03,3,easy,5.0
jboolean_var#boolean_declaration_v2,us13C04,NA,easy,7.0
jboolean_var#boolean_declaration_v2,us13C05,2,easy,7.0
jboolean_var#boolean_declaration_v2,us13C06,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13C07,1,easy,0.0
jboolean_var#boolean_declaration_v2,us13C08,1,easy,2.0
jboolean_var#boolean_declaration_v2,us13C09,3,easy,0.0
jboolean_var#boolean_declaration_v2,us13C10,NA,easy,6.0
jboolean_var#boolean_declaration_v2,us13C11,3,easy,6.0
jboolean_var#boolean_declaration_v2,us13C12,NA,easy,7.0
jboolean_var#boolean_declaration_v2,us13C13,3,easy,3.0
jboolean_var#boolean_declaration_v2,us13C14,3,easy,0.0
jboolean_var#boolean_declaration_v2,us13C15,3,easy,0.0

jboolean_var#boolean_operators_v2,us13A01,2,easy,3.0
jboolean_var#boolean_operators_v2,us13A02,2,easy,3.0
jboolean_var#boolean_operators_v2,us13A03,3,easy,7.0
jboolean_var#boolean_operators_v2,us13A04,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13A05,1,easy,6.0
jboolean_var#boolean_operators_v2,us13A06,3,easy,6.0
jboolean_var#boolean_operators_v2,us13A07,3,easy,6.0
jboolean_var#boolean_operators_v2,us13A08,NA,easy,8.0
jboolean_var#boolean_operators_v2,us13A09,3,easy,4.0
jboolean_var#boolean_operators_v2,us13A10,3,easy,6.0
jboolean_var#boolean_operators_v2,us13A11,NA,easy,5.0
jboolean_var#boolean_operators_v2,us13A12,NA,easy,5.0
jboolean_var#boolean_operators_v2,us13B01,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13B02,0,easy,6.0
jboolean_var#boolean_operators_v2,us13B03,NA,easy,5.0
jboolean_var#boolean_operators_v2,us13B04,1,easy,3.0
jboolean_var#boolean_operators_v2,us13B05,NA,easy,5.0
jboolean_var#boolean_operators_v2,us13B06,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13B07,2,easy,2.0
jboolean_var#boolean_operators_v2,us13B08,3,easy,5.0
jboolean_var#boolean_operators_v2,us13B09,NA,easy,1.0
jboolean_var#boolean_operators_v2,us13B10,2,easy,7.0
jboolean_var#boolean_operators_v2,us13B11,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13B12,1,easy,0.0
jboolean_var#boolean_operators_v2,us13B13,2,easy,1.0
jboolean_var#boolean_operators_v2,us13B14,2,easy,0.0
jboolean_var#boolean_operators_v2,us13B15,NA,easy,4.0
jboolean_var#boolean_operators_v2,us13C01,3,easy,2.0
jboolean_var#boolean_operators_v2,us13C02,NA,easy,5.0
jboolean_var#boolean_operators_v2,us13C03,2,easy,5.0
jboolean_var#boolean_operators_v2,us13C04,NA,easy,7.0
jboolean_var#boolean_operators_v2,us13C05,2,easy,7.0
jboolean_var#boolean_operators_v2,us13C06,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13C07,1,easy,0.0
jboolean_var#boolean_operators_v2,us13C08,3,easy,2.0
jboolean_var#boolean_operators_v2,us13C09,2,easy,0.0
jboolean_var#boolean_operators_v2,us13C10,NA,easy,6.0
jboolean_var#boolean_operators_v2,us13C11,2,easy,6.0
jboolean_var#boolean_operators_v2,us13C12,NA,easy,7.0
jboolean_var#boolean_operators_v2,us13C13,2,easy,3.0
jboolean_var#boolean_operators_v2,us13C14,1,easy,0.0
jboolean_var#boolean_operators_v2,us13C15,2,easy,0.0

jboolean_var#increment_v2,us13A01,0,easy,3.0
jboolean_var#increment_v2,us13A02,NA,easy,3.0
jboolean_var#increment_v2,us13A03,1,easy,7.0
jboolean_var#increment_v2,us13A04,NA,easy,6.0
jboolean_var#increment_v2,us13A05,NA,easy,6.0
jboolean_var#increment_v2,us13A06,1,easy,6.0
jboolean_var#increment_v2,us13A07,1,easy,6.0
jboolean_var#increment_v2,us13A08,NA,easy,8.0
jboolean_var#increment_v2,us13A09,0,easy,4.0
jboolean_var#increment_v2,us13A10,3,easy,6.0
jboolean_var#increment_v2,us13A11,NA,easy,5.0
jboolean_var#increment_v2,us13A12,NA,easy,5.0
jboolean_var#increment_v2,us13B01,NA,easy,6.0
jboolean_var#increment_v2,us13B02,NA,easy,6.0
jboolean_var#increment_v2,us13B03,NA,easy,5.0
jboolean_var#increment_v2,us13B04,NA,easy,3.0
jboolean_var#increment_v2,us13B05,NA,easy,5.0
jboolean_var#increment_v2,us13B06,NA,easy,6.0
jboolean_var#increment_v2,us13B07,NA,easy,2.0
jboolean_var#increment_v2,us13B08,NA,easy,5.0
jboolean_var#increment_v2,us13B09,NA,easy,1.0
jboolean_var#increment_v2,us13B10,NA,easy,7.0
jboolean_var#increment_v2,us13B11,NA,easy,6.0
jboolean_var#increment_v2,us13B12,NA,easy,0.0
jboolean_var#increment_v2,us13B13,NA,easy,1.0
jboolean_var#increment_v2,us13B14,NA,easy,0.0
jboolean_var#increment_v2,us13B15,NA,easy,4.0
jboolean_var#increment_v2,us13C01,NA,easy,2.0
jboolean_var#increment_v2,us13C02,NA,easy,5.0
jboolean_var#increment_v2,us13C03,NA,easy,5.0
jboolean_var#increment_v2,us13C04,NA,easy,7.0
jboolean_var#increment_v2,us13C05,NA,easy,7.0
jboolean_var#increment_v2,us13C06,NA,easy,6.0
jboolean_var#increment_v2,us13C07,NA,easy,0.0
jboolean_var#increment_v2,us13C08,NA,easy,2.0
jboolean_var#increment_v2,us13C09,NA,easy,0.0
jboolean_var#increment_v2,us13C10,NA,easy,6.0
jboolean_var#increment_v2,us13C11,NA,easy,6.0
jboolean_var#increment_v2,us13C12,NA,easy,7.0
jboolean_var#increment_v2,us13C13,NA,easy,3.0
jboolean_var#increment_v2,us13C14,NA,easy,0.0
jboolean_var#increment_v2,us13C15,NA,easy,0.0

jdouble1#JavaTutorial_4_1_5,us13A01,1,easy,3.0
jdouble1#JavaTutorial_4_1_5,us13A02,NA,easy,3.0
jdouble1#JavaTutorial_4_1_5,us13A03,2,easy,7.0
jdouble1#JavaTutorial_4_1_5,us13A04,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13A05,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13A06,1,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13A07,0,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13A08,NA,easy,8.0
jdouble1#JavaTutorial_4_1_5,us13A09,2,easy,4.0
jdouble1#JavaTutorial_4_1_5,us13A10,2,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13A11,1,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13A12,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13B01,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13B02,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13B03,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13B04,NA,easy,3.0
jdouble1#JavaTutorial_4_1_5,us13B05,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13B06,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13B07,NA,easy,2.0
jdouble1#JavaTutorial_4_1_5,us13B08,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13B09,NA,easy,1.0
jdouble1#JavaTutorial_4_1_5,us13B10,NA,easy,7.0
jdouble1#JavaTutorial_4_1_5,us13B11,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13B12,NA,easy,0.0
jdouble1#JavaTutorial_4_1_5,us13B13,NA,easy,1.0
jdouble1#JavaTutorial_4_1_5,us13B14,NA,easy,0.0
jdouble1#JavaTutorial_4_1_5,us13B15,NA,easy,4.0
jdouble1#JavaTutorial_4_1_5,us13C01,NA,easy,2.0
jdouble1#JavaTutorial_4_1_5,us13C02,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13C03,NA,easy,5.0
jdouble1#JavaTutorial_4_1_5,us13C04,NA,easy,7.0
jdouble1#JavaTutorial_4_1_5,us13C05,NA,easy,7.0
jdouble1#JavaTutorial_4_1_5,us13C06,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13C07,NA,easy,0.0
jdouble1#JavaTutorial_4_1_5,us13C08,NA,easy,2.0
jdouble1#JavaTutorial_4_1_5,us13C09,NA,easy,0.0
jdouble1#JavaTutorial_4_1_5,us13C10,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13C11,NA,easy,6.0
jdouble1#JavaTutorial_4_1_5,us13C12,NA,easy,7.0
jdouble1#JavaTutorial_4_1_5,us13C13,NA,easy,3.0
jdouble1#JavaTutorial_4_1_5,us13C14,NA,easy,0.0
jdouble1#JavaTutorial_4_1_5,us13C15,NA,easy,0.0

jdouble1#TypeCasting_v2,us13A01,3,easy,3.0
jdouble1#TypeCasting_v2,us13A02,NA,easy,3.0
jdouble1#TypeCasting_v2,us13A03,3,easy,7.0
jdouble1#TypeCasting_v2,us13A04,NA,easy,6.0
jdouble1#TypeCasting_v2,us13A05,NA,easy,6.0
jdouble1#TypeCasting_v2,us13A06,2,easy,6.0
jdouble1#TypeCasting_v2,us13A07,2,easy,6.0
jdouble1#TypeCasting_v2,us13A08,NA,easy,8.0
jdouble1#TypeCasting_v2,us13A09,1,easy,4.0
jdouble1#TypeCasting_v2,us13A10,2,easy,6.0
jdouble1#TypeCasting_v2,us13A11,3,easy,5.0
jdouble1#TypeCasting_v2,us13A12,NA,easy,5.0
jdouble1#TypeCasting_v2,us13B01,NA,easy,6.0
jdouble1#TypeCasting_v2,us13B02,NA,easy,6.0
jdouble1#TypeCasting_v2,us13B03,3,easy,5.0
jdouble1#TypeCasting_v2,us13B04,NA,easy,3.0
jdouble1#TypeCasting_v2,us13B05,2,easy,5.0
jdouble1#TypeCasting_v2,us13B06,NA,easy,6.0
jdouble1#TypeCasting_v2,us13B07,NA,easy,2.0
jdouble1#TypeCasting_v2,us13B08,2,easy,5.0
jdouble1#TypeCasting_v2,us13B09,1,easy,1.0
jdouble1#TypeCasting_v2,us13B10,NA,easy,7.0
jdouble1#TypeCasting_v2,us13B11,2,easy,6.0
jdouble1#TypeCasting_v2,us13B12,1,easy,0.0
jdouble1#TypeCasting_v2,us13B13,2,easy,1.0
jdouble1#TypeCasting_v2,us13B14,2,easy,0.0
jdouble1#TypeCasting_v2,us13B15,NA,easy,4.0
jdouble1#TypeCasting_v2,us13C01,2,easy,2.0
jdouble1#TypeCasting_v2,us13C02,NA,easy,5.0
jdouble1#TypeCasting_v2,us13C03,NA,easy,5.0
jdouble1#TypeCasting_v2,us13C04,NA,easy,7.0
jdouble1#TypeCasting_v2,us13C05,3,easy,7.0
jdouble1#TypeCasting_v2,us13C06,2,easy,6.0
jdouble1#TypeCasting_v2,us13C07,2,easy,0.0
jdouble1#TypeCasting_v2,us13C08,1,easy,2.0
jdouble1#TypeCasting_v2,us13C09,0,easy,0.0
jdouble1#TypeCasting_v2,us13C10,NA,easy,6.0
jdouble1#TypeCasting_v2,us13C11,NA,easy,6.0
jdouble1#TypeCasting_v2,us13C12,1,easy,7.0
jdouble1#TypeCasting_v2,us13C13,2,easy,3.0
jdouble1#TypeCasting_v2,us13C14,3,easy,0.0
jdouble1#TypeCasting_v2,us13C15,1,easy,0.0

jdouble1#variables2_v2,us13A01,2,easy,3.0
jdouble1#variables2_v2,us13A02,NA,easy,3.0
jdouble1#variables2_v2,us13A03,2,easy,7.0
jdouble1#variables2_v2,us13A04,NA,easy,6.0
jdouble1#variables2_v2,us13A05,NA,easy,6.0
jdouble1#variables2_v2,us13A06,1,easy,6.0
jdouble1#variables2_v2,us13A07,0,easy,6.0
jdouble1#variables2_v2,us13A08,NA,easy,8.0
jdouble1#variables2_v2,us13A09,0,easy,4.0
jdouble1#variables2_v2,us13A10,3,easy,6.0
jdouble1#variables2_v2,us13A11,2,easy,5.0
jdouble1#variables2_v2,us13A12,NA,easy,5.0
jdouble1#variables2_v2,us13B01,NA,easy,6.0
jdouble1#variables2_v2,us13B02,NA,easy,6.0
jdouble1#variables2_v2,us13B03,2,easy,5.0
jdouble1#variables2_v2,us13B04,NA,easy,3.0
jdouble1#variables2_v2,us13B05,2,easy,5.0
jdouble1#variables2_v2,us13B06,NA,easy,6.0
jdouble1#variables2_v2,us13B07,NA,easy,2.0
jdouble1#variables2_v2,us13B08,1,easy,5.0
jdouble1#variables2_v2,us13B09,2,easy,1.0
jdouble1#variables2_v2,us13B10,NA,easy,7.0
jdouble1#variables2_v2,us13B11,2,easy,6.0
jdouble1#variables2_v2,us13B12,1,easy,0.0
jdouble1#variables2_v2,us13B13,2,easy,1.0
jdouble1#variables2_v2,us13B14,2,easy,0.0
jdouble1#variables2_v2,us13B15,NA,easy,4.0
jdouble1#variables2_v2,us13C01,2,easy,2.0
jdouble1#variables2_v2,us13C02,NA,easy,5.0
jdouble1#variables2_v2,us13C03,NA,easy,5.0
jdouble1#variables2_v2,us13C04,NA,easy,7.0
jdouble1#variables2_v2,us13C05,1,easy,7.0
jdouble1#variables2_v2,us13C06,2,easy,6.0
jdouble1#variables2_v2,us13C07,2,easy,0.0
jdouble1#variables2_v2,us13C08,1,easy,2.0
jdouble1#variables2_v2,us13C09,0,easy,0.0
jdouble1#variables2_v2,us13C10,NA,easy,6.0
jdouble1#variables2_v2,us13C11,NA,easy,6.0
jdouble1#variables2_v2,us13C12,2,easy,7.0
jdouble1#variables2_v2,us13C13,2,easy,3.0
jdouble1#variables2_v2,us13C14,2,easy,0.0
jdouble1#variables2_v2,us13C15,3,easy,0.0

jfor1#JavaTutorial_4_2_2,us13A01,0,easy,3.0
jfor1#JavaTutorial_4_2_2,us13A02,1,easy,3.0
jfor1#JavaTutorial_4_2_2,us13A03,2,easy,7.0
jfor1#JavaTutorial_4_2_2,us13A04,3,easy,6.0
jfor1#JavaTutorial_4_2_2,us13A05,1,easy,6.0
jfor1#JavaTutorial_4_2_2,us13A06,1,easy,6.0
jfor1#JavaTutorial_4_2_2,us13A07,1,easy,6.0
jfor1#JavaTutorial_4_2_2,us13A08,1,easy,8.0
jfor1#JavaTutorial_4_2_2,us13A09,0,easy,4.0
